spectral_centroid,spectral_bandwidth,spectral_rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc20,emotion
1.9751115238927257,0.4510864393811229,0.996842778039891,-0.3011894717775062,-1.1909213276020365,0.5816632399907559,-1.0650048383216855,0.19909214497192443,1.0749683422973,0.2545180147489842,1.3668186338508361,1.6935551996414175,-0.0009456599567548455,-0.5123690202282681,0.15587188230407398,1.5251551511092138,-1.0162228948365457,-0.03536374207986065,0.3326214206637208,-1.3697536853857653,-0.08292017772171215,0.3804420840965969,disgust
-1.223586469799167,-0.3905507011675774,-1.1183921291795116,-1.0640685482525258,0.7724120201292534,1.0741237073037617,1.6185005096751388,1.3236672991010943,-0.3376240704586893,-0.18753919505652095,0.4520823367979206,0.4331218463452838,-0.03367145806792287,0.12553652677794508,0.6476655706406137,0.9393686003649409,-0.11729672322357601,0.12502850088546064,0.7988993543159043,0.4124171487652625,-1.4338736880625809,0.060177077434602495,sad
-0.394365282040297,-0.5931525860058393,-0.38219272002860544,0.1721487460757925,0.9147379731182803,-0.173885900714607,-0.21416681088575978,-0.08739832445932351,-0.682358967493836,0.7437823377304215,-1.2799195218515924,-1.171156897938385,1.177458139075931,-0.3063687497632075,0.4717556722451277,-1.4280285939889565,-0.13922353403534207,0.7424806513740864,0.19472863414942426,0.5778318065665289,1.1908097655402239,0.447119265356919,angry
-0.5342730295503528,0.30470890661870137,-0.28482914040657464,-0.6561994102660847,0.35807141081683175,0.31267759491392505,0.4521961763590163,1.0965355724332344,0.1823760715713884,0.14389602780268418,1.520129614432878,0.5087946845576964,0.27406744156336665,-0.6300021165526064,-1.4813805074551152,1.0776516226099129,-1.25338072290967,-1.1420590160512687,0.7041137763572932,0.29797546355257737,-0.07592657363718126,1.2550284389436122,happy
1.4601664827962513,0.4998963222531387,1.0002546929840062,0.6112522570892878,-1.0227779329403635,0.11458729645946374,0.8659056701371608,0.36589034789269603,0.4441452887466215,-1.7932721590854805,-0.7939967970486769,0.4233924842915163,-0.07300102748548974,0.04384152204122499,-0.3240644768497094,-0.5288011532278358,0.11028063230251697,0.4277708808994263,-0.09998865430795317,-0.04688285677697348,1.0498121882970564,-0.7564956784062781,neutral
0.5627033007671266,0.5450429003793559,0.3522805095427928,-0.5209841433235646,-0.2220305666122733,-1.1050326224755471,-0.5218457629415914,1.4426646075000673,-0.12772727884790672,0.18498497520887625,0.44161478102739304,-0.7773846161375954,-0.9983496460453452,0.12068712763533035,-2.044793037337568,-0.9418519008558967,-0.5723453139228578,-0.9707664799603679,-1.7994994240575077,-0.7675193017807679,-0.18486159008043965,-0.9966180653061465,angry
1.7404712559684377,0.30048921743551615,1.1092477434681138,2.4547643908800043,-2.4228490332486476,-0.9123285696545665,-1.8331343960762794,-3.2687189651861037,0.8245889308582892,0.3628258010762952,-1.1325692861793655,1.824368383537604,-2.1975702944909674,-1.3343414719291333,-0.9334294804137309,-0.6800124184322283,3.3759808997682024,5.380522024811077,1.8125410975622225,-1.1194037932790903,-2.0076516205914667,1.3835773634958508,angry
0.4081110403771817,-0.04509794308589174,-0.10906330545982346,0.20088646653808256,-0.840987522287529,-0.9607719266333148,-2.0703133515010945,-0.12801480829532327,1.6092845446026696,0.46509707661608873,-0.3165129049068154,-0.7157921805776668,0.8640333444128393,1.3471618843737425,-0.24924307173002963,1.4553623509926583,-0.46860256414568247,-1.1053536984598578,-1.834303987774153,-0.7610875868800934,-2.349280628713334,0.1546031676539749,happy
-0.015230691036469067,-1.4617740312005665,-0.11395747981837773,1.7530173250097059,-0.49159133637200253,-1.0576537532601795,0.19610725089428255,-3.5619325531425488,0.29383704594025567,-1.2678043365575375,-0.3803219346384429,-2.8318566284387727,-0.2233373241911598,-0.19330312367733557,-0.508257239746886,0.2097180751196477,-0.8137959836953178,0.05657541893512967,0.6817530771276339,-1.4111131536386994,-0.63203055796095,1.6132019586981907,angry
-0.8379326550373756,-1.0516158467939045,-0.9242903038856657,-0.6268196774932399,0.5520886705732222,-0.28958191388503646,1.4624397905830209,0.12832843145296463,0.952986440461819,0.12408438924899595,-1.7086205343664322,1.339421145814567,1.1015655294019597,-1.8761255049815098,-0.43979959463610974,1.957321090644472,-0.38688339362754437,1.0459727248594133,2.242622844134637,0.4563323301708117,1.4364279362877332,-1.9918906772139506,sad
0.9251417939535681,-0.09235888578627595,0.580407425247159,1.378757615148792,-1.1993002057796194,-1.3126331233021973,0.8999834618882678,-0.187306227337975,-2.1292442021437576,1.0342266351030114,0.8646984482505373,-0.6546163935165257,-0.13609283812920203,-2.0459147825995037,0.5912123762664889,1.1641221679759992,-0.4918636065789143,-1.5434619753800507,0.3611393485639156,-0.5160062827495279,-0.8128987027135817,1.1005659127268344,happy
-0.33332935283198695,-0.8119394820656489,-0.06709656153307679,0.5495554876101646,0.19224297334938437,-0.6193306546300036,2.1392413264538015,-1.5975373138136095,0.39684535776067015,-0.15392797509461825,-1.9113333731990045,0.14849108168254874,-1.6449855595801455,1.0002853293645046,-0.21702304005927567,0.45553173006360986,1.7633258496095352,-0.1994276611446288,1.264869396336059,-0.7189098334581163,-1.9046125577260058,-0.42249068939039625,angry
0.6735379946253047,-0.28645350694574195,0.19648268176124237,0.6118317973070693,-0.1269485836792379,-2.296084205968205,-2.029422392924628,0.16544967826811335,-0.1861922128366193,-0.5241091159843944,-0.4009634815972519,-0.9234360290051371,-2.520177366078075,2.1217061247026465,-1.3871293818523425,-1.4094343351266534,-0.48101333545516034,-1.2354925951629172,-2.3064362579283046,-1.5013046951146787,-1.0332227776566731,-1.3710177465968556,angry
-0.679090155979879,-0.9668273602733427,-0.9530742170871236,0.265347626122427,0.13360253662786653,0.424408761109539,-0.6221439633231879,-1.5904865531808283,0.9227067437189431,0.21590796718062186,-1.0126080864633937,0.46372992501367377,-0.8321756396883503,-0.8422091887371052,-1.6335984138468478,-0.7201321967099683,-1.2393970878782077,0.18650457010583188,1.0079625570758932,3.5154012665971384,3.6726440163154863,2.0976261699572887,happy
0.0053203891052146035,-0.23971318433804573,0.3270038364608015,0.46114632060500216,0.277419451930305,-0.9394159208838103,-1.376888561548353,-0.32704807969369587,1.7602886438542475,-1.5998350864675526,-0.917649236654824,1.1331057349636888,1.2429274563670678,-2.517234496910017,-0.38700545037508277,1.2516238864100426,-0.4837149266349956,-0.15266133369925286,1.3662465606716514,-0.9792394100655841,1.3719292553080011,-0.4303447722798283,fear
1.2322193483313304,0.5675973474293091,0.8770596452864673,0.28249342665600236,-2.098396258260097,-0.96159367697533,0.11687799249130837,0.27076392526901494,0.5780539303432264,-0.36024643564113057,-0.1587821936320077,0.36959723743997114,-0.2854905789740565,-0.4877723142787101,-0.4443293785896579,2.021046030918819,-0.0773757364256308,2.097090363959464,-0.7637197391007082,-1.8652317200441295,-0.9784197296367116,-0.3050749478149579,happy
2.8425298207294643,2.4713110660881497,2.8389875610856654,-0.7521096906963918,-2.626340637245099,0.8274802226905276,0.5658539834928186,1.8196308988295564,1.7383280342587404,-0.842610435716528,0.598512310454325,0.22242983770062086,-0.06791892531057571,-0.7464834482068478,0.3656890432732444,0.17105672942528075,0.6138287603890342,1.211842292469786,0.2562602042026108,1.0787851628942386,-0.3209572998717994,-0.31938282120179706,neutral
0.20232242575384518,-0.731246321531935,0.4536325549993292,1.3216218662286672,0.4481540656357792,-1.4960401835497887,-1.3305547929607422,-2.0766826169450625,0.4890809470989306,1.4953525986814993,-2.2913104588109636,-1.6250372155943469,0.07000964969940036,0.6056984999594356,1.2093893537300617,-1.651438938115723,1.9337881058037578,0.429686747485006,-0.9022626933947461,1.7488264434798415,-0.6294724118134831,1.7160569951055447,angry
-0.39868606924238864,0.016869972390664765,0.054909679972479086,-0.3184763923063642,0.285087182071216,-0.08609220115622616,0.900045929040394,-0.1520611790282879,0.011950342330354786,0.6193762792607985,0.5726111813034567,1.155887243624458,0.19189067057131365,0.6609823970933476,1.0657925959766656,1.7780629915112312,1.298170424657611,0.8414710566678175,-0.16761908995051875,-0.1359904233640851,-0.15130081389718686,-0.32388934507102135,neutral
1.1234178227906924,0.5347010525261561,0.31705312965375976,-0.9307938206917783,-0.5600010095583687,0.6001864946025612,-0.05388315548861036,1.5216914627297617,0.6824267334323155,-0.8127120223172154,1.7466566809617077,0.961612463372392,-0.8652909709203234,-1.3169673997190001,-0.05963874992906103,1.3831506863311913,1.2368425890384271,-0.823497411164552,0.08149677034214463,1.008926912388482,-1.8928361622398675,-2.0175697057177797,fear
-0.2251599315076131,0.6047838479217351,0.17989962831188347,-1.0243725533739365,0.3974389905295355,1.0210877528824172,-0.29806359398609455,-0.16835640079093334,1.611730302618341,1.0161051178294067,0.3043103393484096,0.14284638028529975,0.46806878969545296,1.147067469472432,0.3115422005722625,0.3235381421024567,0.4860680185964103,-0.4674801929306917,0.1181962244096866,0.9871282887574009,0.16686627445002247,0.5594512502836966,sad
-0.9761277405772356,-0.645986361445048,-0.5701201683672136,-0.36296488915913866,0.6111959312679146,0.2694434535924495,2.0151820850688984,-0.19126946118626634,0.1720704043136881,1.1882313874316472,-0.8975943192611501,0.7025082668767674,0.15532836618979992,0.917272048011084,0.48707106549690943,-0.6517961524414397,1.137075647396954,0.2898720770690697,1.2501073665225992,0.2843072941882945,-1.1561154981142012,-0.22179585437360158,happy
-0.09715829746071067,0.17861795666266486,0.24974814389160968,-0.1728779288729854,0.2307929457384895,-0.22689524633584682,0.8856209829071578,0.07314930042221002,-0.2262846261725642,-0.06126407104663629,-0.7335748511186077,2.0965955428320804,1.7005710545716033,-0.8730939452083992,-0.1719795903261893,0.38074344459873904,0.2679942597829072,0.6551318006960957,-0.10404397175071499,0.20745703232917215,1.3627256381111372,0.5824025378377264,disgust
-0.041978641539048074,-0.15506179993367097,0.07314238379870973,0.33930956388720646,-0.04560623631699011,-0.5938999727256589,-1.0737548135740034,-0.30824121215858835,0.8981307046368145,-1.0049629343266178,-0.3565473001912375,2.093833739029978,0.2596247855087318,-2.0888739398596434,0.5455164314994964,-0.5547612695702723,-1.4218998433215881,0.9319110942394977,2.026953078092382,1.0089319307907454,2.0876529158756156,-0.6296169165013646,disgust
-0.8681240895729999,0.215803873714631,-0.2445798485264928,-1.2536417871329266,0.35093917088916304,1.051266748013646,1.581811643238925,0.49040565251044915,0.3498972936568821,0.5738212038240622,0.6554512495062681,0.5194189828025764,0.18123885149022567,0.2541307747051818,-0.09095969629561768,-0.053987000304646614,-0.3703418538985584,0.8018290757667671,0.3189938703880978,-0.7374447922172993,-0.03713500665042534,-0.244352005116116,sad
-0.47014297841405067,-0.21418726846663114,-0.0054831641532154035,-0.24087880185679209,0.7651323340891909,0.33631897077039896,0.21639077951667415,-0.9595102461629444,1.2860411677954127,0.9214415721514264,-2.2143645639036307,0.05637410156044658,1.2954368454372578,0.6575039535566509,-0.267019093950461,-0.8234218749664599,0.2873795713587264,1.0043961689144951,0.30905434737958204,-0.3889561678504977,1.191044519465615,0.038492590621809715,fear
0.6309762361908136,0.2657728333273823,0.5591273069375706,1.9061322409981514,-1.2712720067065602,-0.7655990930474987,-1.219473821194354,-0.49223594354282757,-2.0648762544929635,-1.9058415212849746,0.0721971774676723,-0.45628516708697553,-0.5003480256829016,-1.1701281708579099,0.3468823453832547,0.4517711807458067,-0.3451272142292628,-0.4946489397845768,-0.696569500222736,-1.0146151476198826,-1.1673513838811147,0.46104461192822654,happy
-0.07044278302569773,-1.0754327160810155,-0.5688357161314419,1.327422846271908,-0.34731558154290904,-0.2580678629362992,0.07119228793590193,-2.4955315767546242,-0.5581217592820319,-0.9224336480044824,-3.4553941471279037,-0.4302754672203103,-1.6915375458195112,0.2665320946274995,0.04329355109077658,0.5737347423455568,-0.6805091374613547,0.7106783049940038,0.5380311250999044,-0.7151384429572362,0.8615588597577949,0.052211307565623526,disgust
-0.3067854048576298,0.10512053711474889,-0.08475282092536714,-0.6037178322575754,0.07857958647612526,0.19489184062097084,2.0534966656734164,0.4751883860261632,-0.9292850420034137,-0.052648371459713836,0.6271643835453253,0.21902323372382126,-0.06021593713147247,-0.4386998876179885,1.187493598906386,1.0813241637700295,-0.5480875802587644,-0.8486453433811324,-0.06252627865466613,-0.7463178170189936,-1.1632152052161007,1.0732244346444983,sad
-0.7173927523022794,-1.4849886718711194,-1.1526807470244227,0.5054340143024336,0.9260849362153856,-0.25342354124451905,-0.40126507941295264,-0.9861617124255909,-0.07578071674217066,-0.2963739649727575,-2.549237619714687,-1.1475683925777564,1.136811113318024,0.4381810300551008,-1.0993696927154841,1.5179978222517776,1.2342908462956745,0.2672904032736877,0.02064225786525311,0.6190376219501663,-1.2972154004036969,0.8664723567361791,fear
0.6540532214769543,0.2960574054623948,0.1504277957676559,-0.15332751055417818,-0.03679300424874547,-1.0573567121651308,-1.5937170125862063,1.4293066947384414,-0.11341465866767111,-0.11149218356655081,0.4170022185384192,-1.738622478047945,-1.1836338127112294,0.04958691492029125,-2.8409239912048854,-0.6273182701450966,0.06837830956535908,-1.6797833211560356,-2.289542437677544,-0.6680932473400646,0.520185124541599,-0.8287288729207883,happy
0.3833268867648401,0.19947046319174944,0.1852919586171093,-0.672230195500964,-0.32876611538876344,-1.0424578204941455,-0.26980125886598055,0.9642176979292416,-0.5016513126366355,-1.3828788354589645,1.2296081443679878,-1.776503219287996,-1.7055776783088388,1.3325149008338146,-1.256918924849529,-0.2797406843177706,-2.3993849546296517,-2.2482135892282082,0.018716276187091055,-1.8711833003282654,-1.0132677345137215,-1.1057181600095696,disgust
0.29343240591600234,0.5056248089593377,0.47509600629935783,0.3183920107524393,-0.3049469145317355,-0.34062017191074995,0.4574329623841209,0.09388400902057864,0.2565401336173714,-0.2985849391519721,-0.3196601810169541,2.0719501198078065,0.5510796974030923,-1.0732115211981608,0.6186822789743882,-0.2935046367113571,-1.4560114738923242,0.24453113087427458,0.3787037331162355,-1.377919074668319,-1.3094365170523097,0.28482430295655775,happy
-1.300714681745042,-3.022730612833213,-1.9532019385837198,0.5727867393237167,2.035531764549016,-0.7067067589377585,0.7004764464391413,-1.0439915972130946,-1.8916792544736136,1.2082192332070034,-0.803172838521103,-1.5388856165358131,-1.426074733758116,-0.591106879349114,2.0342174518726823,-1.3072496663593307,0.8055831658669743,1.3489433800608515,-3.0141643972857124,0.9111029420703115,1.0505876718235845,2.355727589541268,angry
